Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S2ZT,2003.08,4720.754051,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2003.09,4777.768883,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2003.10,4833.874184,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2003.11,4884.763312,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2003.12,4928.531563,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.01,4959.942559,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.02,4986.769652,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.03,5013.188266,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.04,5038.507079,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.05,5065.800911,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.06,5096.93053,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.07,5132.217148,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.08,5172.177404,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.09,5214.892548,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.10,5258.814131,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.11,5303.013211,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2004.12,5345.291278,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.01,5381.081079,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.02,5417.374668,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.03,5454.803298,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.04,5490.293149,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.05,5526.649492,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.06,5561.971434,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.07,5596.391344,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.08,5632.045309,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.09,5664.994901,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.10,5695.866574,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.11,5724.800992,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2005.12,5748.406996,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.01,5765.967624,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.02,5785.868939,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.03,5810.225988,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.04,5839.239324,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.05,5876.279697,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.06,5917.587126,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.07,5961.756626,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.08,6006.254094,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.09,6043.88268,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.10,6074.80262,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.11,6096.104575,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2006.12,6108.301126,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.01,6114.836038,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.02,6125.356882,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.03,6144.396025,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.04,6175.194585,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.05,6220.125601,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.06,6277.711647,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.07,6348.168203,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.08,6423.941833,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.09,6498.0724,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.10,6567.224277,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.11,6622.509197,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2007.12,6661.61767,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.01,6684.059913,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.02,6700.462105,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.03,6718.536301,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.04,6741.103107,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.05,6768.483985,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.06,6800.758689,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.07,6837.915257,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.08,6872.358512,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.09,6899.806662,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.10,6916.708896,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.11,6919.855542,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2008.12,6911.019322,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.01,6887.77163,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.02,6859.391598,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.03,6833.5516,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.04,6810.943246,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.05,6795.065696,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.06,6791.619863,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.07,6799.507931,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.08,6816.721385,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.09,6841.401831,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.10,6866.873957,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.11,6889.057915,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2009.12,6907.394387,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.01,6916.783762,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.02,6927.418671,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.03,6942.340077,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.04,6958.07658,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.05,6977.404899,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.06,7002.739204,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.07,7030.479009,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.08,7059.901682,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.09,7088.88686,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.10,7116.041215,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.11,7143.420421,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2010.12,7167.139986,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.01,7183.786589,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.02,7202.494779,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.03,7223.628126,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.04,7247.097379,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.05,7277.77809,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.06,7312.7274,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.07,7351.423002,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.08,7393.661773,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.09,7432.075153,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.10,7464.974293,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.11,7489.671948,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2011.12,7504.681315,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.01,7510.899908,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.02,7518.557678,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.03,7531.667367,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.04,7551.849553,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.05,7583.167894,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.06,7619.346729,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.07,7659.424586,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.08,7700.397827,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.09,7737.897261,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.10,7772.955005,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.11,7799.141465,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2012.12,7815.176211,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.01,7822.206634,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.02,7829.429812,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.03,7843.194012,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.04,7868.643838,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.05,7904.349928,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.06,7948.242297,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.07,8001.81838,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.08,8055.573006,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.09,8104.505094,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.10,8148.025026,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.11,8179.874683,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2013.12,8202.557328,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2014.01,8215.151701,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2014.02,8228.657719,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2014.03,8251.611822,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2014.04,8283.414537,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2014.05,8320.950646,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
MEIM.S2ZT,2014.06,8363.767202,,P,Value,6,Employment indicators - MEI,Employment Indicators,Total earnings,All industries,Trend,,
